WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
2231,42.06,37.84,41.29,55.34,15.07,12.91,85.97,57.24,18.24,7.8,5.02,0.22,1.75,0.36,0.45,10.44,8.34,11.74,10.76,5.96,7.93,0.94,18.15,3.63,2.42,2.38,1.26,2.11,3.09,2.33,0.76,0.18,0.04,0.09,4.48,0.09,0,0.36,0.22,11.47,1.03,2.69,1.34,3.23,1.3,3.59,5.06,3.72,0.81,0.45,1.88,0.9,0.72,0,0.22,5.33,0.54,1.43,1.17,2.38,0.36,3.36,13.45,0.76,11.74,2.02,7.17,2.96,1.43,1.3,0.09,0.27,0,0.49,0.22,0,0,0.09,0.09,0.04,23.44,7.58,7.35,0.04,0.04,0.04,0,2.47,0,4.48,1.43,0,58,798,1780196
3221,65.92,87.21,44.99,48.84,16.95,16.7,86.12,52.84,14.34,8.51,0.71,1.61,2.3,0.78,3.1,5.81,7.51,13.47,8.1,6.46,6.36,0.93,14.75,4.84,2.55,2.05,3.88,2.55,2.86,2.05,0.81,0.06,0.09,0.34,12.29,0.37,0.31,0.81,0.53,8.94,1.52,1.18,1.3,2.48,1.18,3.2,1.52,0.59,0.43,0.34,4.44,0.71,2.48,0.06,1.68,7.45,2.79,1.06,2.39,1.27,0.47,2.27,11.43,0.99,16.89,2.02,8.1,6.99,1.33,1.46,0.37,0.47,0.47,0.25,0.12,0,0,0.03,0.09,0,17.6,6.49,6.27,0.09,0.06,0.4,0.03,1.18,0.5,2.14,0.31,0.12,304,1179,3157446
2832,38.7,58.65,38.48,92.4,9.29,17.51,85.77,54.77,17.9,8.33,3.95,0.78,1.91,0.64,1.06,9.57,6.64,11.19,11.16,5.93,5.4,2.4,17.87,3.39,1.77,1.87,2.19,1.84,5.79,4.98,0.81,0.14,0.07,0.14,9.07,0.21,0.32,0.46,1.27,11.09,2.44,1.84,1.38,2.33,1.27,3.11,5.9,2.22,3.28,0.32,1.09,0.46,0.28,0.04,0.25,5.51,1.45,1.02,1.94,1.31,0.21,2.51,14.09,1.13,11.76,1.94,6.96,3.14,1.41,0.53,0.28,0.18,0.35,0.04,1.2,0.11,0.14,0.56,0.39,0,31.81,10.17,7.91,0.04,0,0.95,0.56,0.39,1.55,4.59,5.58,0.07,120,1083,1055904
2935,56.96,88.07,28.63,50.58,14.75,17,82.01,56.15,17.17,9.13,0.61,4.77,3.24,0.17,0.34,8.04,8.69,11.96,8.11,6.88,6.24,0.75,13.76,4.33,2.79,1.33,2.21,2.39,2.21,1.74,0.41,0.03,0.1,0.17,9.57,0.03,0.03,0.1,0.1,10.29,0.85,2.18,1.26,1.64,1.4,4.43,1.94,1.64,0.17,0.14,4.53,3.61,1.64,0.03,0.07,9.51,5.01,1.74,1.47,1.6,0.1,1.98,11.86,1.4,13.15,1.47,6.47,5.49,1.12,0.31,0.2,0,0,0.07,0.2,0,0.03,0.1,0.07,0,17.89,7.29,6.88,0.1,0.07,0.44,0,0.37,0,2.32,0.41,0,151,1072,1705132
1912,42.81,53.56,41.21,67.3,22.23,15.74,85.15,59.15,17.47,7.79,3.97,0.84,1.94,0,1.05,9.62,8.26,12.6,9.73,7.74,8.68,0.73,16.47,3.87,2.3,1.31,1.88,2.04,2.62,2.41,0.21,0.16,0.05,0,5.49,0.1,0.1,0,0.1,11.77,1.99,2.67,1.46,3.66,1.05,2.67,3.35,2.62,0.37,0.21,1.2,0.47,0.37,0,0.16,6.07,1.26,1.26,2.56,0.89,0.1,3.03,12.03,0.84,12.5,1.46,8.26,2.82,1.05,0.89,0.1,0,0.05,0,0.94,0,0,0.37,0.52,0.05,19.77,5.86,7.17,2.04,0,0.42,0,0.26,0,3.71,0.31,0,36,801,433879
3694,50.92,60.68,49.87,52.15,17.18,15.11,87.87,56.96,16.81,9.12,4.41,0.79,2.27,0.32,1.33,7.69,7.26,13.48,10.5,6.5,6.36,1.19,19.41,3.6,1.73,1.92,1.14,3.03,3.9,2.63,1.22,0.08,0.14,0.05,8.83,0.05,0.11,0.05,0.62,13.62,3.22,1.81,1.76,3.52,1.52,3.47,2.63,1.49,0.7,0.38,0.81,0.41,0.03,0.16,0.08,7.34,1.49,1.03,2.44,1.95,0.6,4.66,13.43,1.27,11.97,2.03,7.15,2.84,3.65,0.76,0.16,0.19,0.16,0.16,0.81,0.11,0,0.43,0.27,0,20.19,6.69,6.44,0.62,0.16,0.6,0,0.51,0.81,3.55,0.81,0,383,1183,4375111
3129,48.4,84.84,40.3,60.92,20.59,17.67,93.29,59.89,15.95,7.99,1.37,2.24,2.65,0.42,1.31,7.96,8.79,12.78,10.67,7.8,7.51,1.15,18.73,4.22,2.78,2.4,2.4,2.36,5.37,3.58,1.73,0.29,0.26,0.45,11.73,0.03,0,0.03,0.42,15.34,5.69,1.98,1.47,3.13,1.28,3.8,2.62,0.26,0.54,0.48,1.57,0.03,1.44,0,0.1,6.04,2.33,0.74,1.69,1.12,0.48,3.58,13.93,1.41,10.55,1.34,4.47,4.73,1.5,0.7,0,0.61,0,0,0.64,0,0.22,0.13,0.32,0,16.27,5.24,6.87,0.45,0.22,0.58,0,0.42,0.58,1.6,0.32,0,425,1206,3841631
1514,30.88,40.34,79.56,59.55,14.42,11.1,91.61,62.09,20.61,10.37,5.94,0.46,3.24,0.26,0.46,10.24,7.07,13.08,10.57,7.27,7.6,2.05,17.64,4.49,2.31,1.72,1.25,2.11,5.22,3.5,1.72,0.07,0.66,0.26,6.74,0,0.2,0.07,0.33,14.53,3.7,2.25,1.98,4.29,1.12,4.76,5.15,2.44,0.86,1.72,3.9,2.11,1.72,0,0.92,3.9,0.73,0.33,1.65,1.19,0.13,1.39,14.6,1.85,13.8,2.58,8.32,3.3,0.92,0.33,0.26,0,0.07,0,1.06,0.13,0.07,0.4,0.46,0,21.4,7.6,6.61,0,0.07,0.46,0.07,0.2,0.4,4.03,1.98,0,164,545,1022426
2868,40.34,84.74,27.04,32.97,22.41,16.35,86.44,58.75,17.36,9.55,1.81,3.1,2.13,0.98,1.53,7.81,5.79,14.19,9.9,7.04,8.86,1.19,17.26,3.49,2.06,1.74,1.43,2.06,4.22,2.3,1.88,0.1,0.31,0.8,11.26,0.17,0,1.05,0.14,10.91,2.02,0.84,1.99,3.42,1.19,3.17,2.34,0.73,0.63,0.98,1.71,0.66,1.05,0.03,0.03,7.67,3.45,1.32,2.23,0.84,0.42,4.67,10.5,1.46,13.28,1.95,7.29,4.5,1.78,0.91,0.45,0.45,0.24,1.12,0.35,0.07,0,0.1,0.17,0,16.81,4.71,7.74,0.21,0.07,0.42,0,0.73,0.42,1.99,0.49,0.03,101,1093,708408
3511,59.2,80.5,37.81,31.09,16.56,13.22,84.99,58.96,16.32,9.17,1.68,1.25,1.97,3.16,1.11,7.15,7.58,15.27,11.36,6.07,5.92,0.85,18.29,3.1,2.11,2.11,2.85,1.79,2.56,1.42,1.11,0.11,0.06,0.31,10.31,0.4,0.11,0.2,3.19,7.97,1.4,1.05,1.03,2.19,0.88,2.39,2.99,1.59,0.91,0.34,1.99,1.31,0.63,0.03,0.11,9.63,1.94,2.79,3.45,1.48,0.37,6.24,10.37,1.37,17.86,3.73,10.99,3.36,0.63,0.57,0.2,0.06,0.09,0.34,0.31,0,0,0.28,0.03,0,18.17,6.75,6.92,0.09,0.46,0.09,0,0.17,0.4,3.08,0.23,0,104,1249,719238
2181,82.97,77.95,49.39,56.06,14.35,19.85,79.09,49.93,11.19,5.32,0.55,4.26,0.46,0,0.05,5.87,9.4,13.07,8.94,4.68,4.59,0.69,13.71,3.35,1.74,1.42,4.4,1.83,2.25,1.93,0.32,0.05,0.05,0.09,5.87,0,0,0,0.05,7.15,1.51,1.79,0.64,1.88,0.69,1.65,2.48,1.93,0.23,0.32,1.93,0.37,0.55,0,1.01,8.21,4.36,1.47,1.93,1.05,0.28,2.8,10.27,0.64,17.84,2.06,11.51,4.31,2.75,0.28,0,0.41,0.09,0.05,0.18,0,0,0.05,0.14,0,18.16,7.47,6.46,0.18,0.28,0.41,0,0.92,0.18,1.88,0.37,0,180,974,622046
2973,43.59,75.28,33.43,74.06,14.86,17.93,83.99,54.46,16.72,7.57,1.98,2.99,1.92,0.3,0.37,9.15,7.67,10.9,8.71,8.31,7.1,0.94,15.24,3.63,1.78,1.68,1.88,1.82,4.57,3.57,0.98,0.2,0.3,0.07,8.38,0.07,0.1,0.1,0.37,11.1,1.72,2.52,1.21,2.19,0.74,3.53,2.49,1.48,0.5,0.5,1.65,1.14,0.24,0.03,0.13,9.55,3.33,2.86,2.83,1.31,0.37,1.95,12.98,0.64,12.71,3.2,6.02,3.73,3.43,1.28,0.2,0.37,0,0.17,0.34,0,0,0.24,0.17,0,21.66,7.5,7.87,0.5,0.17,0.5,0.07,0.71,0.54,2.93,0.87,0,183,955,1922563
3321,63.78,60.46,36.95,54.69,26.15,16.95,84.61,56.7,16.29,6.35,2.35,1.45,1.05,0.84,0.66,9.94,8.25,14.78,9.3,5.51,6.87,1.08,16.08,3.49,2.17,1.54,1.57,2.59,2.77,2.14,0.6,0.18,0.18,0.03,6.47,0.03,0.3,0.36,0.81,10.78,2.08,2.14,1.08,2.47,0.99,2.89,4.49,3.58,0.45,0.24,2.2,1.17,0.48,0.06,0.36,5.81,2.14,0.87,1.57,1.08,0.33,4,11.08,1.17,13.61,1.75,8.79,3.22,1.66,0.36,0.15,0.36,0.15,0.03,0.15,0,0,0.06,0.09,0,15.18,4.43,5.9,0.12,0.27,0.06,0,0.66,0.48,2.89,0.36,0,77,1039,579754
3287,53.97,65.05,58.17,66.64,20.54,20.54,89.41,55.8,14.91,6.27,2.16,2.74,0.88,0.09,0.4,8.64,6.24,14.94,9.13,8.34,7.58,0.79,17.16,5.6,2.83,1.67,1.34,3.22,3.26,2.71,0.55,0.03,0.06,0.06,6.75,0,0,0,0.12,16.43,4.5,2.1,1.19,5.08,1.83,3.56,1.61,0.88,0.52,0.15,0.43,0.12,0.24,0,0,8.79,2.86,2.46,2.19,1.58,0.18,2.43,13.48,1.43,13.29,1.37,8.43,3.65,4.2,0.12,0,0.18,0,0.03,0.64,0,0.12,0.06,0.49,0,17.86,5.6,6.63,0.46,0.12,0.33,0,0.18,0.12,3.83,0.55,0.03,278,1198,1542898
2796,72.05,68.4,33.35,31.25,21.67,14.66,84.66,57.12,14.48,4.72,0.89,1.68,1.39,0,0.75,9.73,10.01,14.48,8.66,5.19,8.05,0.89,15.38,4.76,2.47,2,1.68,2.93,3.25,1.79,1.47,0.25,0.5,0.21,6.12,0,0.07,0,0.04,10.52,1.82,1.93,0.61,2.54,1.75,2.58,2.75,1.75,0.29,0.32,1.68,0.11,0.43,0.07,1,5.76,1.9,0.72,2.25,0.75,0.43,3.36,11.12,0.86,13.73,2.25,8.44,3.15,1.22,0.68,0.25,0.64,0.11,0.68,0.32,0.04,0,0.04,0.25,0,15.81,5.08,6.55,0.18,0.29,0.21,0,0.25,0.57,2.61,0.07,0,292,1099,612260
3294,50.96,85.05,39.86,34.74,20.59,19.22,87.01,56.59,15.7,8.53,1.7,2.34,2.64,0.33,1.52,7.16,6.92,13.08,8.5,5.65,9.56,1.21,14.36,3.98,2.43,2.03,1.55,2.34,3.19,1.67,1.15,0.24,0.24,0.33,13.21,0.58,0.97,0.36,0.36,13.63,2.98,2.16,1.67,3.34,1.37,4.89,3.04,1.67,0.61,0.43,2.37,0.36,1.49,0,1.21,7.62,4.86,1,1.09,0.91,0.27,2.91,10.53,0.67,11.9,1.28,7.1,3.58,1.06,0.27,0.09,0.24,0,0.49,0.18,0,0.09,0,0.09,0,16.94,4.64,7.16,0.46,0.18,0.79,0,0.24,0.67,2.31,0.43,0.06,314,1259,1324929
3386,61.25,73.34,20.41,47.63,19.24,18.22,82.28,54.28,12.52,5.79,0.68,2.51,1.3,0.06,1.24,6.73,9.04,11.31,9.16,7.27,7.15,1.21,15.12,4.93,3.13,2.3,3.46,4.28,2.81,1.98,0.8,0,0.06,0.35,6.94,0,0.06,0.03,0.09,8.74,1.33,1.68,1.86,2.33,1.06,2.63,1.71,1.18,0.09,0.3,1.12,0.12,0.21,0.06,0.71,9.04,3.28,1.57,2.95,1.09,0.68,2.19,11.75,0.74,13.32,1.89,7.94,3.99,2.19,0.38,0.03,1.33,0.21,0.27,0.35,0,0.03,0.06,0.27,0,15.74,5.64,6.79,0.59,0.44,0.44,0,0.27,0,1.39,0.06,0.12,98,1195,316507
3178,65.04,74.37,18.15,43.55,22.86,20.99,83.76,51.73,12.78,5.79,0.98,2.58,0.98,0.35,0.91,6.99,7.08,13.25,8.53,6.64,7.05,0.88,13.88,4.37,2.52,2.14,2.33,2.36,3.3,2.11,1.13,0.47,0.22,0.13,7.74,0.16,0,0.25,0.41,9.16,1.42,1.67,1.32,1.76,1.13,2.89,1.92,1.13,0.22,0.38,9.22,2.49,5.32,0.22,2.33,7.43,2.8,1.38,1.79,1.1,0.98,2.45,11.01,0.66,11.93,1.83,6.07,4.22,1.51,0.47,0.06,0.28,0.03,0.16,0.47,0,0,0.09,0.38,0,18.06,5.03,8.21,0.5,0.03,0.41,0,0.5,0.25,2.74,0.38,0,585,1202,4149065
2616,75.19,81.34,36.2,33.01,29.07,20.49,81.04,54.66,12.88,6,0.34,4.78,0.46,0,0.42,6.88,9.29,14.72,8.37,5.96,7.42,0.8,15.02,4.32,2.14,1.45,3.56,1.83,1.49,0.96,0.54,0.08,0.08,0.04,7.72,0.08,0.04,0,0,11.39,2.26,2.91,1.68,1.76,1.03,2.91,0.88,0.57,0.11,0.08,0.99,0.19,0.57,0.19,0.11,11.47,5.54,3.02,1.72,1.72,0.54,5.47,8.03,0.65,15.06,1.99,7.8,5.54,3.67,0.57,0.23,0.15,0,0,0.15,0,0,0.11,0.04,0,12.96,4.17,5.58,0.27,0.04,0.19,0,0.65,0.31,1.68,0.08,0,580,1097,1086357
3431,75.59,51.4,54.73,35.44,25.6,16.85,82.69,55,13.84,6.38,3.18,0.73,0.67,0.17,1.63,7.46,8.77,15.04,7.4,5.74,7.17,0.9,13.93,4.43,2.89,1.25,2.59,2.24,2.77,1.66,1.11,0.29,0.29,0.17,5.74,0.12,0.09,0.26,0.12,9.76,1.63,1.63,1.46,2.16,1.14,2.71,2.94,2.48,0.03,0.32,1.54,0.41,0.41,0.06,0.61,5.07,1.08,1.11,1.92,0.52,0.79,5.16,7.93,0.52,15.83,1.72,9.47,4.9,1.37,0.64,0.09,0.38,0.12,0.5,0.2,0,0,0.06,0.15,0,12.74,4.58,5.89,0.03,0.06,0.03,0,0.41,0,1.75,0,0,342,973,1426130
3258,49.08,81.99,24.93,49.17,14.29,18.82,83.52,55.89,16.08,7.7,1.35,2.09,3.25,0.46,0.55,8.38,7.89,11.94,9.64,7.34,7.03,1.01,16.24,3.16,1.96,2.12,1.72,2.24,4.02,2.58,1.32,0.15,0.03,0.28,9.15,0,0.12,0.55,0.55,12.86,3.1,2.06,1.44,3.47,1.66,2.98,3.22,1.9,0.68,0.31,1.6,1.01,0.46,0.03,0.09,6.41,2.42,0.89,2.06,0.98,0.71,2.52,12.83,1.17,11.42,1.93,6.6,3.04,1.72,0.34,0,0.21,0.49,0.18,0.98,0,0.12,0.49,0.37,0.03,22.13,7.24,7.12,0.83,0.09,0.98,0.03,0.77,0.49,3.5,0.92,0.15,837,1141,2428958
3368,79.03,76.47,34.55,31.33,19.81,18.2,83.85,53.15,12.17,4.96,0.8,1.25,1.13,0.09,1.69,7.21,8.31,15.71,8.49,6.26,6.24,0.5,15.14,4.75,2.97,1.9,1.6,2.94,2.91,1.57,1.25,0.24,0.24,0.36,8.91,0.24,0.15,0.39,0.21,9.35,1.69,1.78,1.4,2.35,0.65,2.76,4.93,1.28,3.33,0.3,0.83,0.03,0.24,0.33,0.12,6.92,2.38,1.34,2.05,0.74,0.77,2.91,11.22,1.07,14.85,2.32,9.26,3.77,1.25,1.4,0.06,0.24,0.06,0.09,0.18,0,0,0.03,0.15,0,14.49,5.73,4.66,0.09,0.03,0.15,0,0.56,0.3,2.91,0.06,0,62,1280,428470
983,77.05,68.36,31.5,21.1,26.57,25.43,87.89,51.78,12.11,6.31,2.44,1.02,0.51,1.73,0.61,5.8,6.92,15.06,6.21,6.41,7.02,0.81,12.11,3.87,1.83,1.22,2.54,3.15,3.97,1.83,2.14,0.41,0.1,0.92,9.66,0.41,0,0.2,1.53,12.51,2.85,1.83,1.53,2.54,2.14,2.95,2.14,1.83,0.1,0.2,6.92,3.56,3.36,0.1,0,7.83,2.44,1.42,3.15,0.71,0.61,5.09,5.9,1.12,13.12,1.83,6.41,4.88,2.24,0.41,0,0,0,0,0.2,0.2,0,0,0,0,11.8,4.88,4.78,0.1,0,0,0,0.51,0,1.32,0.2,0,287,541,957087
2668,63.3,77.21,32.59,27.02,20.21,17.13,84.26,56.6,16.15,6.78,0.86,2.51,1.05,0.11,2.25,9.37,8.32,13.83,8.7,5.62,6.45,1.42,15.18,3.64,1.84,1.91,0.94,2.44,2.7,1.39,1.31,0.07,0.22,0.3,9.52,0.26,0,0.6,0.07,10.91,1.69,2.14,1.46,2.44,0.86,3.34,1.61,0.86,0.34,0.22,3.79,0.45,1.69,0.11,1.84,7.87,3.04,1.39,2.21,1.05,0.56,3.07,11.02,0.86,13.98,2.51,8.85,2.77,1.69,0.6,0.04,0.6,0.07,0.15,0.22,0,0,0,0.22,0,16.42,5.32,6.15,0.37,0.15,0.41,0,0.34,0.52,3,0.15,0,69,942,362741
899,78.04,90.71,64.62,52.92,24.97,17.02,83.76,57.29,15.46,8.68,1.11,6.56,0.78,0,0.22,6.79,9.34,16.24,8.01,5.67,6.45,0.11,15.13,4.45,3,1.56,1.33,1.22,1.67,1.56,0.11,0,0,0.11,9.23,0,0,0,0,6.67,1.56,1.33,0.56,0.67,0.67,2.11,4.78,3.67,0.44,0,0.56,0,0.44,0,0.11,11.57,7.34,1.11,2.67,0.56,0,3.45,11.57,0.78,19.02,2.56,13.79,3.23,2.11,1,0.33,0,0,0,0.11,0,0,0,0.11,0,13.24,5.34,5.34,0.11,0,0,0,0.22,0,1.56,0.44,0.22,179,417,1678493
2773,56.14,81.54,51.84,43.51,18.61,15.65,86.8,59.43,15.65,7.03,0.79,4.22,1.37,0.22,0.43,8.62,8.76,13.63,9.7,7.83,7.1,0.9,15.4,5.08,3.1,2.63,1.55,2.63,1.91,1.44,0.47,0,0.22,0.14,8.76,0.07,0.07,0,0.22,12.23,3.25,1.37,1.05,2.74,1.37,3.68,1.95,1.41,0.29,0.04,1.66,0.18,1.08,0,0.22,8.26,4.65,1.37,1.98,0.5,0.07,2.78,12.55,1.37,14.82,1.26,8.58,5.16,1.51,0.36,0,0.22,0,0.14,0.47,0,0,0.25,0.22,0,16.7,5.19,7.65,0.29,0,0.72,0,0.25,0.43,2.02,0.07,0.07,274,1110,1123482
2477,57.21,72.75,38.04,19.17,15.58,17.04,85.18,58.09,15.58,8.16,2.14,2.87,1.41,0,1.74,7.43,8.52,13.93,9.41,5.89,8.88,1.09,16.96,4.08,2.18,1.86,1.29,2.83,3.23,1.37,1.82,0.2,0.32,0.44,8.2,0.04,0.2,0,0.08,10.94,2.5,1.86,1.05,1.98,1.53,2.83,2.46,0.89,0.36,0.4,3.35,1.05,1.7,0,0.73,7.39,3.39,0.69,1.82,1.25,0.57,2.54,11.75,1.9,12.76,2.06,7.91,2.79,1.41,0.4,0.04,0.36,0,0.16,0.73,0.36,0,0.12,0.2,0.04,18.33,6.78,7.15,0.08,0.08,0.44,0,0.57,0.08,2.91,0.24,0,123,1002,220099
3056,72.61,76.32,38.45,47.56,17.87,16.85,83.05,57.95,14.4,5.96,0.82,2.62,1.37,0.56,0.59,8.44,10.05,14.76,10.18,5.69,6.12,0.95,15.35,3.86,1.77,1.8,1.96,2.72,1.9,1.54,0.36,0.1,0.07,0.07,7.56,0.07,0.07,0.07,0.56,9.36,2.03,1.18,1.15,2.06,1.47,2.62,2.42,1.57,0.49,0.29,1.15,0.33,0.52,0,0.29,6.71,3.14,0.95,2.26,0.62,0.16,2.06,11.91,2.16,15.48,2.16,9.23,4.09,1.41,0.26,0.07,0.2,0.03,0.07,0.2,0,0,0.1,0.1,0,17.02,6.15,6.71,0.26,0,0.16,0,0.13,0.46,2.78,0.13,0.23,58,1250,332099
4442,36.51,85.91,38.07,42.52,18.2,14.07,93.07,58.51,18.69,10.04,1.17,4.14,2.32,0.5,1.91,8.64,6.89,12.45,9.64,8.76,6.64,1.4,19.2,5.07,3.26,2.48,2.25,3.15,5.79,3.35,2.43,0.79,0.2,0.54,12.76,0.05,0.61,0.34,0.77,16.75,3.33,1.82,1.69,4.41,1.42,5.76,2.16,1.37,0.34,0.2,0.7,0.25,0.07,0.02,0.34,10.49,4.32,1.94,1.28,2.18,1.69,2.9,14.25,1.53,11.1,1.89,5.9,3.33,2.27,0.29,0.2,2.59,1.42,0,0.65,0.14,0.07,0.05,0.41,0,17.04,5.67,6.15,0.11,0.2,0.54,0,0.25,0.32,3.71,0.05,0.05,613,1185,1236817
1314,95.09,67.87,53.07,33.65,21.9,21.61,74.2,46.88,10.2,4.34,0.23,1.83,0.08,0,2.21,5.86,10.2,15.75,4.26,4.19,4.34,0.76,8.22,5.02,3.42,1.22,2.59,2.28,2.44,1.45,0.99,0.15,0.15,0.15,5.33,0,0.08,0,0,7.99,2.21,1.6,0.3,0.99,1.67,1.6,3.65,1.37,0.53,1.52,1.37,0.68,0.53,0,0.15,4.79,2.13,0.91,1.07,0.38,0.53,2.44,6.32,0.46,17.73,1.9,10.65,5.71,2.21,0.23,0.23,0.23,0,0.15,0.38,0,0,0.3,0.08,0,16.59,5.18,9.06,0,0,0.38,0,0.76,0,0.91,0.3,0,236,585,592082
2348,58.88,67.1,44.05,49.55,15.25,15.08,83.82,57.16,17.93,10.35,4.17,0.94,2.34,1.49,1.41,7.58,8.39,14.44,7.67,5.71,8.26,1.06,15.97,4.56,2.94,1.83,1.11,2.04,2.94,2.09,0.81,0.04,0.43,0.13,9.45,0.09,0.3,0.09,1.62,10.56,1.62,1.53,1.11,3.75,0.89,3.07,3.83,2.09,0.85,0.47,1.32,0.34,0.51,0.09,0.21,6.05,1.58,0.77,2.13,1.53,0.21,4.68,10.22,1.06,13.84,1.79,8.01,4.05,1.19,1.24,0.34,0.3,0.04,0.26,0.21,0,0,0.04,0.13,0.04,18.78,6.9,5.96,0.09,0.21,0.26,0.09,0.34,0.94,3.41,0.51,0.09,66,855,479113
3244,63.16,79.22,51.18,31.56,15.98,15.1,81.72,55.64,15.07,6.23,0.74,3.48,1.42,0.03,0.55,8.85,8.38,14.21,8.23,7.55,7.24,0.74,14.83,3.73,2.28,1.73,3.05,2.74,2.59,1.45,1.11,0.12,0.28,0.28,7.18,0.03,0,0.03,0.06,10.51,2.59,2.4,0.83,2.03,1.11,2.47,2.34,1.29,0.25,0.49,0.4,0.06,0.09,0,0.22,6.87,3.7,0.71,1.73,0.71,0.34,3.21,11.16,1.17,16.25,2.19,9.56,5.18,1.17,0.12,0.15,0.15,0.03,0.31,0.31,0,0,0.12,0.18,0,16.95,6.63,5.02,0.22,0.12,0.37,0,0.65,0.37,3.51,0.06,0,331,1094,547649
611,60.61,86.36,75.84,63,21.82,14.73,87.89,55.97,15.38,7.86,0.65,2.62,1.8,0,2.78,7.53,7.04,15.88,7.36,7.04,9.66,0.65,14.4,3.76,1.96,1.31,2.29,2.78,2.62,2.29,0.33,0,0,0.16,9.66,0.16,0,0,0,9.82,1.8,0.65,1.31,3.27,1.96,1.8,3.44,2.29,0.49,0.16,2.29,0.98,1.15,0,0.16,6.06,2.95,1.31,1.31,0.65,0.16,0.65,10.47,1.47,22.26,2.29,10.47,9.49,1.64,0.82,0.65,0.33,0.16,0,0.49,0,0,0,0.49,0,18.49,5.56,7.2,0.33,0.33,0.33,0,0.49,0.33,3.27,0.65,0,241,241,2244295
3410,68.9,82.15,30.72,39.96,24.18,22.11,86.98,56.74,12.61,6.45,0.7,2.2,1.99,0,1.55,6.16,9,14.28,9.5,5.16,9.21,0.85,14.63,4.19,3.11,2.23,1.88,2.49,1.38,1.09,0.29,0.03,0,0,11.79,0.09,1.06,0,0,14.57,2.29,2.02,2.26,4.75,1.35,5.22,1.91,1.47,0.23,0.15,2.43,0.15,2.02,0.06,0.18,8.06,4.4,0.79,1.55,1.26,0.29,2.08,11,1.44,12.02,1.55,6.98,3.46,1.5,0.29,0.09,0.44,0.06,0.65,0.23,0,0.18,0,0.06,0,15.84,4.49,8.01,0.09,0.03,0.23,0.03,0.67,0.23,1.58,0.06,0.41,125,1074,568761
3460,59.28,83.14,52.39,64.13,23.86,17.23,88.03,56.53,16.76,8.06,1.33,1.53,2.08,0.58,2.54,8.64,7.86,13.79,9.39,5.43,7.08,0.64,17.2,4.25,2.17,2.02,1.27,2.66,3.35,2.69,0.66,0.06,0.12,0.09,10.52,0.09,0.29,0,0.78,13.18,3.76,1.56,1.73,3.47,1.45,2.49,1.97,0.75,0.69,0.35,1.53,0.2,0.23,0.06,1.04,6.04,2.14,0.98,1.53,1.3,0.4,3.9,11.04,0.78,16.1,1.59,9.86,4.91,2.02,1.1,0.2,0.32,0.03,0.09,0.43,0.09,0.03,0.09,0.2,0,17.46,4.31,7.57,0.09,0.17,0.46,0.12,0.43,1.27,2.69,0.23,0.12,359,1065,3951683
1298,56.99,93.63,14.74,63.75,13.96,17.8,89.6,53.62,17.33,8.94,1.31,1.93,5.24,0.15,0.31,8.4,5.7,14.25,10.09,5.16,4.78,1.08,17.87,4.08,1.85,1,2.85,3.47,4.78,3.39,1.39,0.08,0.31,0.15,13.25,0,0.23,0.08,0.39,9.78,1.23,1.93,1.46,2.31,2.08,2.77,9.48,0.85,8.17,0.39,3,1.39,1.46,0,0.08,7.55,2.47,1.23,1.39,1.69,1,1.23,15.72,1.08,11.02,1.77,6.24,3.08,1.31,1.46,0.08,0.31,0.08,0.08,0.23,0,0,0.15,0.08,0,20.18,7.78,5.32,0.31,0.46,0.31,0,0.23,1.23,3.93,0.62,0,229,434,1147609
2674,56.71,80.5,44.42,63.35,15.46,20.04,86.8,55.68,16.23,9.54,2.69,2.62,3.25,0.07,0.9,6.69,7.29,13.28,9.2,5.5,7.18,1.05,14.81,4.82,2.77,1.42,1.68,2.36,3.74,2.8,0.82,0.11,0.15,0.19,10.1,0,0.37,0.11,0.34,14.58,4.04,2.06,1.5,3.33,1.94,3.63,3.4,1.94,0.67,0.64,4,3.33,0.3,0.04,0.37,6.58,3.29,1.27,1.68,0.71,0.15,1.2,13.01,1.8,11.37,1.23,6.36,3.81,1.72,0.34,0.22,0.15,0.11,0.22,0.6,0,0,0.3,0.3,0,17.91,6.36,5.83,0.41,0.22,0.82,0,0.41,0.37,2.51,0.97,0,411,1165,942928
