WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
3370,38.4,84.78,50.65,29.75,21.19,17.98,89.58,61.42,18.16,10.15,3.18,3.53,2.14,0.06,1.25,8.01,7.15,14.15,11.96,7,7.8,1.45,19.94,3.23,2.11,2.43,1.54,2.37,3.83,2.02,1.78,0.09,0.53,0.39,12.17,0.15,0.06,0.15,0.06,12.31,2.82,2.34,1.36,3,0.95,2.94,1.78,0.68,0.77,0.18,0.74,0.27,0.21,0.03,0.24,8.43,4.21,1.48,1.45,1.1,0.65,4.93,13.09,1.31,13.59,2.05,7.63,4.27,1.31,0.33,0.12,0.59,0.15,0,0.56,0,0,0.21,0.36,0,19.11,5.16,7.98,1.04,0,0.74,0,0.06,0.47,3.29,0.24,0.12,65,1275,1054718
2335,57.43,85.11,28.08,48.84,22.67,17.22,83.25,55.89,15.97,8.74,1.41,4.07,0.81,0.04,2.4,7.24,7.32,13.15,8.09,5.52,8.57,0.64,14.56,3.68,1.67,1.93,1.71,2.61,3.73,2.48,1.24,0.3,0.39,0.26,10.41,0.73,0.17,0.17,0.09,11.43,2.06,1.84,1.41,3.64,1.58,2.83,2.23,1.46,0.34,0.34,2.01,0.3,0.9,0,0.81,9.46,5.01,1.8,1.2,1.03,1.11,4.03,9.98,1.11,12.68,1.54,6.94,4.54,2.48,0.43,0.13,0.3,0.09,0.21,0.21,0,0,0.09,0.04,0.09,12.89,4.63,5.27,0.21,0.09,0.43,0,0.09,0.09,1.84,0.26,0,21,826,729236
2329,86.45,82.21,31.82,45.49,34.76,20.7,81.32,51.74,13.1,6.4,0.69,3.86,1.33,0,0.52,6.7,9.57,15.29,7.21,3.82,5.5,0.77,13.48,3.99,1.63,0.86,1.8,2.06,3.05,2.02,0.94,0.09,0.04,0.26,7.3,0.09,0.21,0,0.09,9.19,1.8,2.36,1.67,2.45,0.77,1.8,1.59,1.03,0.17,0.13,4.59,0.04,0.3,0,4.25,8.76,4.08,1.76,1.37,1.29,0.6,2.79,9.96,1.07,15.54,2.71,8.46,4.51,1.42,0.86,0.17,0.47,0,0.04,0.13,0,0,0,0.13,0,11.55,4.04,3.69,0.04,0,0.04,0,0.56,0.34,2.75,0.09,0,43,817,1013976
1011,67.13,71.03,76.43,39.95,24.66,17.61,83.88,56.28,15.53,8.31,2.67,3.56,0.79,0.49,0.79,7.22,7.42,15.73,7.52,7.02,6.82,0.99,12.46,3.96,2.67,1.48,1.48,2.57,2.18,1.48,0.69,0,0.2,0.1,7.62,0.2,0,0.3,0.49,9.69,1.78,1.29,0.89,2.08,1.38,2.77,1.98,1.09,0.59,0.2,1.88,0.4,0.79,0,0.59,7.81,3.96,1.29,2.08,0.49,0.3,3.76,9.4,0.59,19.49,2.77,12.46,4.65,1.88,1.88,0.2,0.3,0.1,0.1,0.1,0,0,0,0.1,0,14.44,5.14,5.64,0.1,0,0.2,0,0.79,0,2.37,0.2,0,25,409,1468644
2220,80.75,70.73,44.57,42.96,24.67,19.23,81.71,53.06,13.15,6.62,1.4,1.85,1.08,0.14,2.16,6.53,7.43,16.8,7.93,4.82,6.26,0.86,14.37,3.6,1.94,1.53,1.53,3.38,3.11,2.03,1.08,0.5,0.09,0.32,7.03,0,0,0.09,0.05,11.53,2.39,3.65,0.68,2.43,1.4,2.21,1.49,0.99,0.05,0.41,2.12,0.09,0.27,0,1.67,6.71,2.03,1.76,1.44,1.22,1.04,2.03,11.98,1.13,15,2.39,8.33,4.14,1.85,0.18,0,0.27,0.05,0.45,0.27,0.05,0.05,0.09,0.14,0,15.36,5.45,5.72,0.18,0,0.5,0,0.81,0.18,2.34,0.18,0,52,836,1332162
2237,42.48,81.31,32.28,58.76,22.15,16.9,82.61,55.34,17.03,9.07,2.06,3.8,0.72,0.58,1.92,7.96,6.17,12.47,8.4,7.24,8.9,0.67,16.72,5.32,2.28,1.48,2.06,2.01,2.55,2.1,0.36,0.09,0.09,0.09,9.61,0,0.13,0.09,0.72,10.37,2.06,1.88,1.48,2.01,1.25,2.5,6.08,5.5,0.31,0.22,1.83,0.85,0.63,0.04,0.13,8.4,4.34,1.25,2.01,1.12,0.13,3.08,10.91,0.58,13.68,2.15,8.18,3.71,1.07,0.8,0.09,0.18,0.09,0.04,0.13,0,0,0.13,0,0,18.19,5.41,7.24,0.09,0,0.27,0.04,0.58,0.27,3.76,0.54,0,19,834,1853424
1634,64.72,96.94,21.86,79.36,22.38,17.63,82.68,51.65,14.14,9.85,0.31,6.98,0.98,1.04,0.55,4.28,6.85,13.1,6.79,5.08,8.2,1.41,14.69,2.88,1.35,1.22,2.82,2.39,3.67,3.3,0.37,0,0.06,0.12,15.12,0.31,0.37,0.37,1.04,10.53,2.57,1.96,0.92,1.65,1.35,2.63,1.9,0.67,1.04,0.18,0.61,0.18,0.06,0,0.31,14.26,9.12,2.2,2.51,1.16,0.37,5.32,8.45,1.04,12.79,1.96,5.57,5.26,4.83,0.73,0.55,0.61,0.12,0,0.55,0,0.06,0.24,0.24,0,20.62,6.43,5.88,2.82,0,0.55,0.18,0.8,0.98,1.53,1.22,0.24,105,660,1219306
1969,71.37,65.79,48.48,53.46,18.58,17.01,83.29,54.29,14.42,7.06,2.89,1.27,1.32,0.56,1.02,7.36,8.99,13.66,7.31,5.84,7.11,1.02,14.12,6.09,2.89,1.63,1.17,2.13,3.5,2.44,0.96,0.05,0.1,0.36,7.21,0.46,0.15,0.46,0.61,7.77,2.08,1.22,0.61,1.17,1.37,1.73,3.86,1.47,0.81,1.37,3.71,0.56,0.51,0,1.63,6.4,1.78,1.52,2.29,0.91,0.56,3.91,9.24,0.91,15.24,2.13,8.99,4.52,1.47,1.17,0.15,0.1,0.3,0.05,0.51,0.1,0.05,0.1,0.3,0,21.48,6.65,8.79,0.3,0,0.76,0.05,0.61,0.81,2.59,0.81,0.1,42,949,1198546
2553,64.61,77.99,30.73,72.03,22.59,19.58,83.16,51.08,13.2,5.64,0.47,3.88,0.9,0,0.39,7.56,6.07,13.94,8.34,5.72,6.89,1.57,15,6.19,3.53,1.96,2.51,3.29,4.31,3.33,0.86,0.16,0.2,0.16,8.11,0.08,0.04,0.04,0,11.99,2,2.15,1.92,2.39,1.53,3.09,1.29,0.47,0.43,0.2,3.02,0.2,0.59,0.04,2.23,10.22,4.54,1.72,2.62,1.65,0.67,2.35,12.3,1.06,14.34,2.55,7.52,4.39,2.59,0.43,0.04,0.27,0.04,0.12,0.24,0.04,0,0.08,0.12,0,16.84,5.95,6.74,0.08,0.08,0.27,0.04,0.78,0.24,2.43,0.24,0,110,918,1184159
1392,87.54,46.84,78.07,54.17,23.59,19.83,79.74,49.07,11.49,6.97,4.38,0.79,0.43,0,1.36,4.53,8.19,15.45,6.11,3.95,6.18,0.72,10.85,6.68,3.52,0.79,2.08,2.44,3.38,2.44,0.93,0.29,0.57,0.14,5.1,0,0.14,0,0.07,8.05,1.72,1.44,0.5,2.01,1.51,2.01,3.95,2.23,0.65,0.72,2.44,0.86,0.29,0.14,0.93,6.11,1.72,1.36,2.51,0.72,0.57,3.02,7.26,0.65,18.03,2.59,9.77,5.75,1.29,1.8,0.14,0.29,0.22,0.22,0.07,0,0.07,0,0,0,14.08,5.46,5.53,0,0,0,0,0.43,0.14,1.51,1.01,0,36,610,901880
2630,35.28,75.68,41.65,60.37,14.86,16.58,86.08,55.89,19.89,9.92,3.19,2.93,1.94,0.23,1.63,9.96,6.62,11.29,9.62,5.86,6.92,1.86,17.49,4.14,1.9,2.51,2.09,2.47,3.95,2.85,1.03,0.15,0.15,0.11,10.19,0.04,0.19,0,0.23,12.09,1.9,2.93,1.86,2.7,1.29,3,2.02,0.8,0.72,0.15,3.12,0.27,0.57,0,2.24,7.76,3.61,1.52,1.25,1.18,0.65,3.35,13,1.25,13.73,2.28,7.22,4.49,1.98,0.61,0.3,0.72,0,0.38,0.34,0.04,0.04,0.08,0.19,0.04,22.97,6.84,6.65,0.27,0.11,1.75,0.08,0.38,1.41,4.26,1.14,0.08,83,955,1589527
2174,67.3,78.7,63.34,54.34,18.58,16.42,83.35,55.47,15.09,7.36,1.29,3.68,2.02,0.05,0.32,7.73,8.28,14.86,8.65,6.58,6.81,0.69,16.38,4.92,2.02,1.2,1.98,2.07,2.35,1.93,0.41,0,0,0.23,7.08,0.05,0.09,0.05,0.05,10.21,1.84,2.25,1.29,3.04,0.87,2.85,3.63,2.99,0,0.64,0.74,0.28,0.23,0,0.18,8.69,4.09,0.6,2.76,1.33,0.18,3.5,12.6,1.2,18.4,2.94,11.68,4.32,1.1,0.78,0.09,0.28,0,0.05,0.18,0,0,0.05,0.09,0.05,16.01,5.98,5.84,0.05,0.05,0.14,0,0.74,0,3.04,0.09,0.09,28,681,1487112
2217,54.42,95.06,32.18,76.6,18.32,21.92,83.18,51.33,17.05,10.87,1.31,7.67,0.86,0.27,0.77,6.18,5.01,12.76,9.25,4.01,5.46,1.4,13.67,5.23,2.75,1.31,2.71,3.07,4.42,3.52,0.77,0.09,0.45,0,13.76,0.05,0.09,0.18,0.77,9.97,0.68,2.03,0.81,1.26,2.93,3.07,1.98,0.72,0.77,0.54,1.26,0.5,0.5,0.05,0.18,13.89,8.66,1.22,3.2,0.72,0.68,2.66,10.33,0.72,14.25,1.8,8.84,3.83,2.89,0.54,0.09,1.62,0.27,0,0.23,0,0,0.18,0.05,0,18.18,6.77,7.17,0.23,0,0.14,0,0.41,0.18,1.94,1.35,0,89,1134,1954438
1768,53.78,67.85,39.11,61.16,24.22,14.88,82.86,54.07,15.95,6.22,1.19,0.96,1.87,1.36,0.85,9.73,7.18,12.61,8.37,7.41,6.84,0.85,14.2,4.98,3.39,1.92,2.49,2.04,2.43,2.15,0.28,0,0.11,0,7.3,0,0.23,1.19,0.28,12.44,2.71,1.7,1.41,2.94,1.3,3.45,4.07,1.02,2.04,0.74,2.09,1.41,0.34,0.17,0.4,5.43,1.87,0.4,2.6,0.74,0,4.47,7.52,0.74,14.76,1.13,9.05,4.64,0.85,0.28,0.17,0,0.06,0.11,0.68,0,0.06,0.34,0.28,0.06,25.45,6.67,8.03,2.21,0,1.07,0.11,0.9,0.34,2.26,3.85,0,87,747,2272081
1901,69.57,86.77,31.74,44.03,24.69,21.41,81.9,53.45,13.62,7.68,0.42,6.1,0.63,0,0.53,5.94,6.15,15.52,8.42,4.84,7.36,1.21,13.41,5.21,2.58,1.74,0.68,3.26,3.05,2,1,0.16,0.16,0.26,9.52,0,0.05,0,0.05,11.99,2.68,2.1,1.58,2.74,1.16,3.42,1.42,0.26,0.26,0.68,2.84,0.74,0.89,0.11,0.74,9.52,6.26,1.58,0.95,0.68,0.63,2,9.47,1.42,13.2,2.1,7.15,4.21,1.21,0.32,0.21,0.37,0.05,0.21,0.32,0.05,0.05,0,0.21,0,12.68,3.95,5.63,0.16,0,1,0,0.58,0.11,1.16,0.11,0,92,771,1468353
2698,65.86,80.39,48.87,44.8,22.67,13.49,83.36,56.12,13.27,6.38,0.67,4,0.96,0.26,0.48,6.89,7.38,15.05,10.27,6.78,6.6,0.74,17.27,4.52,2.74,1.45,2.97,3.11,3.11,2.08,1.04,0.33,0.22,0.15,8.45,0.04,0.07,0.11,0.3,11.01,1.59,1.48,1.48,2.89,1.45,3.26,1.67,0.78,0.26,0.63,1.85,0.26,0.52,0.07,0.93,9.08,4.23,1.37,1.59,1.89,0.26,1.89,12.94,2.85,17.05,2.41,9.97,4.86,1.15,0.41,0.19,0.15,0,0.04,0.48,0.19,0,0.11,0.15,0.04,14.86,6.12,5.19,0.3,0,0.41,0,0.19,0.07,2.37,0.22,0,139,1034,1419325
2362,25.66,90.44,17.58,46.86,16.4,18.12,86.16,57.75,18.08,8.72,0.42,3.01,3.85,0.76,0.68,9.36,5.38,12.07,13,6.6,8.26,1.61,19.64,4.57,2.54,2.79,2.67,2.75,2.58,1.86,0.72,0.42,0.04,0.04,11.69,0.47,0.08,0.51,0.51,12.74,2.24,2.75,1.27,3.3,1.31,3.43,1.74,0.38,0.97,0.3,2.37,0.42,1.02,0.42,0.47,6.6,3.22,0.93,1.19,1.23,0.55,3.98,13.51,1.27,11.35,2.16,5.29,3.85,1.4,0.93,0.08,0.25,0,0.21,0.3,0,0,0.04,0.21,0,20.49,6.6,6.31,0.25,0,0.59,0,0.51,0.68,4.19,1.19,0.17,77,889,1973225
2342,79.54,63.37,48.06,22.46,18.02,20.28,81.6,52.95,11.66,5.04,0.68,1.58,1.79,0.04,0.94,6.62,9.78,13.75,8.37,4.4,6.49,2.01,13.66,4.65,2.39,0.68,2.95,2.01,3.5,1.62,1.84,0.77,0.26,0.43,5.81,0,0.09,0,0.04,10.67,2.22,0.94,1.84,2.18,1.67,3.03,1.32,0.64,0.26,0.43,2.31,1.28,0.51,0.04,0.56,6.66,1.75,0.81,2.43,1.11,0.85,3.16,9.44,1.11,16.65,1.71,9.35,5.72,0.64,1.32,0.09,0.04,0,0.43,0.13,0.04,0,0.09,0,0,18.1,6.32,7.09,0.21,0.13,0.3,0,0.85,0.6,2.35,0.26,0,48,949,1426970
1563,77.79,63.03,20.81,57.22,26.95,22.9,84.2,49.39,13.5,3.84,0.83,1.6,0.26,0.13,1.02,9.66,6.59,14.78,8,4.16,5.25,0.7,14.01,4.8,3.01,1.86,3.84,3.07,4.54,3.07,1.41,0.32,0.32,0.32,5.31,0.26,0,0,0.45,11,1.6,3.01,2.24,1.66,1.6,2.3,1.22,0.51,0.45,0.26,0.32,0,0.19,0,0.06,8.57,2.24,1.09,3.07,1.47,1.15,2.94,9.6,0.7,13.76,2.05,7.81,4.29,4.86,0.06,0,5.63,0.06,0,0.13,0,0,0.06,0.06,0,15.55,4.86,6.4,0.32,0.06,0.32,0,0.45,0.9,2.11,0.13,0,40,772,1184083
918,88.05,49.13,76.18,43.65,22.95,21.57,82.14,50.98,13.4,10.35,6.32,1.53,0.65,1.2,0.65,3.05,8.93,16.01,5.12,3.16,6.75,0.98,9.69,5.23,3.27,0.76,1.85,2.72,4.14,2.4,1.42,0.33,0.33,0.65,7.08,0.76,0,1.85,0,9.15,1.63,1.63,0.76,2.07,1.74,2.18,3.38,1.31,0.44,0.87,2.18,1.09,0.54,0.11,0.22,7.52,2.51,1.42,2.61,1.09,0.33,2.94,6.43,0.87,17.1,3.38,8.5,5.56,1.42,1.09,0.33,0.11,0.11,0.22,0,0,0,0,0,0,14.71,5.77,5.77,0.11,0,0,0,0.54,0.22,1.42,0.87,0,34,434,1078782
766,35.61,72.58,62.1,44.93,29.46,19.97,83.94,56.92,17.23,7.83,1.83,3,1.04,0,1.96,9.4,6.14,12.92,8.75,9.4,8.75,1.04,15.27,6.01,2.74,2.22,1.7,1.83,3.13,2.09,1.04,0,0.39,0.26,8.49,0.26,0.13,0,0,10.84,1.83,2.09,0.26,2.87,1.04,3.66,3.39,2.61,0.52,0.26,3,0.65,1.44,0,0.26,6.01,3.52,0.91,1.04,0.65,0.13,2.74,13.05,0.52,15.8,1.31,8.09,6.27,0.78,0.52,0,0.26,0,0.26,0.13,0,0,0.13,0,0,18.8,4.96,7.83,0.13,0,0,0,0.39,1.04,3.13,1.31,0,30,289,971212
2665,51.11,76.89,46.09,35.61,18.9,16.44,84.05,57.07,15.72,7.35,1.8,2.63,1.09,0.53,1.31,8.37,7.17,13.58,9.46,7.77,6.79,1.58,16.17,4.69,2.44,2.14,1.43,2.7,2.74,1.65,1.09,0,0.19,0.23,10.02,0,0.04,0.04,0.68,11.63,2.18,1.99,1.13,2.63,1.88,2.93,2.29,1.16,0.45,0.6,1.09,0.38,0.49,0.08,0.04,7.77,3.11,0.75,2.89,0.75,0.53,3.34,12.72,0.6,15.16,1.84,9.49,3.79,1.05,0.45,0.41,0.23,0,0.04,0.45,0.08,0,0.15,0.19,0.04,19.32,6.04,7.77,0.11,0,0.26,0,0.64,0.64,3.41,0.45,0,30,952,990075
1236,71.05,66.89,50.24,40.3,15.65,17.56,78.64,51.38,13.43,6.31,1.13,3.88,0.32,0,0.97,7.12,9.55,11.89,7.28,5.42,6.88,1.62,12.7,5.58,2.59,1.54,1.7,3.24,1.46,1.13,0.32,0,0.08,0.08,6.31,0,0,0.08,0.08,11.17,1.7,2.67,1.62,2.59,1.21,3.4,2.1,0.57,0.16,1.13,2.43,0.32,0.81,0,1.29,7.04,4.53,0.57,1.54,0.4,0.24,1.29,11.17,0.73,16.42,2.27,9.06,5.5,2.27,0.32,0.65,0,0.24,0.08,0.24,0,0,0,0.24,0,16.5,7.52,5.99,0.08,0,0.16,0,0.49,0,1.62,0.65,0,59,551,1320671
1668,59.72,83.28,16.05,63.28,19.4,20.8,81.35,53.6,14.99,7.79,0.66,4.56,1.5,0,1.08,7.19,6.12,13.49,8.15,5.22,8.15,0.6,13.43,3.72,2.22,1.38,1.32,2.7,2.46,2.22,0.24,0.06,0.06,0,8.45,0,0.24,0,0,13.85,1.92,4.74,2.4,2.7,0.66,3.6,1.8,0.3,0.06,0.12,2.22,0.42,0.48,0.06,1.26,8.87,5.28,1.26,1.8,0.66,0.18,3,9.23,1.2,11.27,1.5,6.47,3.3,3.72,0.42,0.3,0.66,0,0,0.42,0,0,0.06,0.36,0,14.21,5.76,5.88,0,0,0.6,0,0.42,0,1.44,0.12,0,65,715,1258539
2677,60.92,63.88,56.89,39.82,18.99,20.13,77.66,52.15,15.05,9.79,4.78,2.13,1.2,0.56,1.12,5.27,6.87,12.33,5.9,5.16,9.41,0.75,12.78,3.88,1.87,0.86,1.79,2.05,2.76,1.76,0.97,0.41,0.11,0,8.59,1.05,0.07,0.93,0.41,10.38,2.5,2.17,1.08,1.79,0.86,2.8,1.83,1.08,0.6,0.07,0.56,0.15,0.34,0,0.11,7.62,3.21,0.82,2.58,1.01,0.22,5.04,7.02,0.82,13.6,2.88,7.21,3.85,1.87,0.3,0.26,0.41,0,0.04,0.6,0.04,0,0.19,0.34,0,16.81,6.01,7.06,0.19,0,0.41,0.07,0.78,0.37,1.31,0.6,0,134,1099,2396450
1939,46.35,90.3,42.76,62.92,20.63,19.34,85.71,54.82,16.25,8.61,1.13,5.78,1.13,0,0.57,7.63,6.19,12.64,9.75,5.52,7.84,1.7,16.97,4.02,1.24,2.27,1.7,1.55,3.92,2.94,0.98,0.15,0.31,0.26,12.02,0.05,0,0.05,0,12.33,3.25,2.94,1.44,2.06,0.83,3.09,1.5,0.41,0.15,0.57,0.77,0.21,0.46,0,0.1,10.99,6.29,1.44,2.27,1.5,0.36,2.78,13.1,0.88,13.87,2.68,7.01,4.18,2.17,0.41,0.05,0.93,0.05,0.15,0.05,0,0,0.05,0,0,16.97,5.67,7.32,0.05,0,0.57,0,0.05,0.41,2.58,0.31,0,74,952,1018830
1767,66.04,77.07,24.82,62.26,15.92,20.43,83.64,52.97,14.26,7.02,1.13,3.57,1.19,0.11,1.02,7.24,7.47,13.53,9.17,6.11,5.26,1.36,14.94,5.83,3.62,1.36,2.49,2.77,4.41,3.11,1.19,0,0.23,0.4,8.6,0.06,0.17,0,0.17,11.54,1.58,3.23,1.08,1.58,1.7,3.34,1.7,0.45,0.57,0.51,2.94,1.47,0.96,0.11,0.57,7.64,3.96,1.36,1.41,1.08,0.79,3,11.83,1.36,12.05,1.98,5.26,4.87,3.28,0.4,0.11,0.17,0.06,0.17,0.51,0.11,0,0.11,0.28,0,19.64,7.13,8.38,0.51,0,0.34,0.06,0.51,0.11,2.15,0.45,0,20,801,1211098
1876,62.55,78.03,45.42,53.85,22.6,20.36,86.03,55.38,16.52,8.69,2.19,4.16,1.39,0,0.96,7.84,6.24,15.35,8.1,6.02,5.86,1.55,14.93,4.58,2.45,1.07,1.76,3.2,3.68,2.56,1.07,0,0.21,0.21,9.06,0.16,0.16,0,0.11,12.69,3.04,1.39,1.49,2.77,2.03,2.93,1.76,0.59,0.8,0.27,2.88,0.43,1.55,0.32,0.11,8.26,4.74,1.39,1.6,0.69,0.43,2.13,11.51,1.17,13.65,1.92,6.13,5.17,2.99,0.27,0.16,0.27,0.11,0,0.69,0.21,0,0.21,0.11,0,15.83,5.12,5.65,0.16,0.11,0.43,0,0.32,0.75,2.45,0.64,0.21,43,759,1059199
1328,48.54,54.21,73.12,74.8,18.97,19.35,85.32,53.31,14.91,5.2,1.73,1.73,1.05,0,0.68,9.71,6.93,13.7,8.06,8.73,9.64,0.75,13.1,5.35,3.54,1.73,2.79,2.26,3.69,3.16,0.53,0.08,0.08,0.15,4.97,0,0,0,0,12.8,2.26,2.48,0.38,3.54,0.98,4.22,3.01,0.75,0.83,0.98,2.56,1.28,0.83,0,0.45,4.74,1.88,0.68,1.81,0.38,0,1.66,11.14,1.05,16.87,1.81,9.56,5.5,1.43,0.75,0,0.15,0,0.23,0.45,0,0,0.15,0.3,0,19.58,6.17,6.85,0.08,0,0.3,0.08,0.38,0.15,4.52,1.05,0,14,649,827288
2679,34.77,83.97,24.76,54.59,16.96,13.1,86.6,60.06,20.04,9.29,0.9,2.46,3.7,0.04,2.2,10.75,7.73,12.06,10.68,6.16,8.14,1.19,19.86,2.24,2.2,1.9,1.38,2.13,2.95,2.2,0.67,0.11,0.04,0,9.74,0,0.07,0,0.07,11.94,0.86,2.91,2.24,3.58,0.56,3.88,2.05,1.42,0.15,0.15,4.11,1.64,0.75,0,2.05,6.68,2.99,0.78,0.93,1.68,0.41,2.2,15.6,2.24,13.55,2.95,7.5,3.4,0.71,0.22,0.07,0,0.04,0.11,0.52,0,0,0.3,0.22,0,19.86,5.97,7.76,0.11,0.26,0.6,0,0.71,0.52,3.77,0.15,0,44,850,1107711
1538,71.02,66.61,46.97,43.55,21.36,19.25,79.06,51.95,10.27,4.62,0.26,2.15,0.78,0.07,1.37,5.66,7.74,13.13,8.32,4.81,9.49,1.17,13.07,4.1,2.6,1.5,1.17,1.76,2.02,1.5,0.52,0.13,0.07,0.26,6.5,0,0,0,0.07,11.51,1.69,3.25,0.59,2.86,1.24,3.71,5.79,0.72,4.42,0.39,2.02,0.2,0.85,0.13,0.85,5.85,2.34,1.3,1.82,0.72,0.13,1.76,11.44,0.78,15.54,2.28,8.78,4.62,0.59,0.46,0,0.2,0,0.2,0.2,0,0,0,0.2,0,15.54,5.59,6.76,0.26,0.07,0.33,0,0.52,0.52,1.24,0.26,0,15,711,975412
1213,75.12,84.28,49.05,42.21,17.33,21.02,79.55,51.94,12.28,7.17,0.82,4.12,1.07,0.08,1.07,5.11,7.75,14.51,8.33,6.43,6.18,0.49,13.27,5.11,3.13,1.57,1.81,3.71,2.56,1.73,0.82,0.25,0.08,0.16,8.24,0.08,0,0,0.25,9.32,1.65,2.47,0.82,1.57,1.32,2.06,3.22,1.15,0,0.33,1.48,0.08,0.49,0,0.91,8,4.29,0.25,2.72,0.58,0.41,2.23,11.62,1.07,17.23,3.05,8.74,6.18,1.07,0,0.08,0.08,0,0,0.33,0,0,0,0.33,0,12.61,5.85,3.38,0.08,0,0.74,0,0.74,0,1.65,0.16,0,33,543,1052652
1620,83.88,78.53,34.32,85.26,20.77,21.85,80.43,48.46,11.67,5.8,1.67,2.41,1.11,0.12,0.49,5.86,7.59,14.81,7.96,3.46,5.99,0.43,14.44,4.88,2.41,1.42,1.36,1.98,4.51,3.95,0.56,0.06,0.19,0.19,8.27,0.43,0.25,0.19,0,8.52,1.73,1.54,1.05,1.54,1.48,1.79,1.42,0.37,0.8,0.19,2.59,1.42,0.93,0,0.12,8.64,3.77,1.67,2.9,0.74,0.06,3.7,9.57,1.11,14.57,1.6,9.2,4.2,2.59,0.62,0.68,0.62,0.19,3.02,0.49,0,0,0.19,0.19,0.06,17.04,5.74,6.3,0,0,0.62,0,0.8,0.37,1.98,1.23,0,41,777,977590
2084,51.04,74.93,63.57,53.75,21.71,15.98,84.17,56.14,14.78,5.42,0.77,2.93,1.1,0,0.62,9.36,7.25,13.77,7.53,8.59,10.36,0.34,14.49,4.46,3.12,1.92,1.49,1.92,1.97,1.73,0.24,0.05,0,0,6.14,0,0.34,0,0.34,9.07,1.68,2.35,1.01,2.3,0.62,2.35,3.02,2.35,0.1,0.58,0.72,0.1,0.43,0,0.19,6.14,3.12,0.19,1.78,1.06,0.14,3.26,12.72,0.67,19.29,3.98,10.32,5.37,1.06,0.67,0.1,0.43,0,0.05,0.19,0,0,0.14,0.05,0,13.24,5.13,4.8,0,0,0.1,0,0.24,0,2.78,0.19,0,12,668,1031716
1783,45.31,58.43,61.62,65.1,16.21,16.99,83.51,54.8,14.02,7.18,2.08,3.25,0.73,0,1.12,6.84,6.28,12.51,10.6,6.67,7.63,2.47,18.62,5.16,3.08,1.63,0.5,2.52,5.1,3.59,1.51,0.34,0.22,0.45,7.18,0.06,0.11,0,0.11,14.02,2.52,2.58,1.91,2.64,1.85,4.49,3.98,1.51,0.39,1.96,0.5,0.06,0.17,0,0.28,8.92,3.48,0.84,3.53,1.01,0.5,1.12,14.64,1.96,15.59,2.92,9.37,3.53,1.46,0.22,0,0.28,0.06,0,0.45,0,0.06,0.34,0.06,0,19.35,7.01,6.45,0.56,0.17,0.28,0.06,0.45,0.22,3.37,0.79,0,26,787,907844
1138,69.31,69.8,63.2,23.03,19.29,16.96,84.62,52.9,13.53,7.29,2.64,2.9,0.18,0.09,1.49,6.24,8.17,13.44,8.26,5.45,7.64,0.62,15.38,5.45,3.34,1.67,2.37,2.28,5.01,2.37,2.55,0.18,0.44,1.49,7.47,0.62,0.26,0,0.26,8.44,0.79,1.67,1.14,2.28,1.32,2.02,2.81,1.49,0.26,0.79,1.76,0.88,0.53,0,0.35,8.88,3.6,2.46,1.93,1.14,0.79,5.45,8.52,1.49,18.8,1.76,9.05,8.7,1.76,0.26,0,0.18,0.18,0.44,0.26,0.09,0,0.09,0.09,0,15.64,6.15,6.06,0,0.09,0.18,0,0.26,0.35,2.02,0.53,0,17,434,956539
1673,89.78,71.49,45.5,46.71,30.42,21.88,79.02,49.37,11.36,4.84,1.14,1.91,0.96,0.18,0.66,6.52,9.15,15.3,5.98,4.48,5.68,0.12,10.58,5.26,3.05,1.61,4.84,1.97,3.35,2.21,1.08,0.36,0.24,0.36,5.74,0,0.12,0,0.24,7.59,2.21,1.85,0.84,1.32,1.14,1.67,3.53,2.69,0.06,0.42,1.08,0.06,0.54,0,0.54,6.69,2.39,1.79,1.85,0.96,0.42,2.45,6.87,0.9,16.32,1.61,9.56,5.14,1.61,0.42,0.48,0.18,0.12,0.18,0,0,0,0,0,0,12.91,4.42,5.98,0.18,0.12,0.18,0,0.36,0.6,0.96,0.12,0,2,725,646174
