WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,comments,duration,views
1857,78.38,62.27,74.11,66.54,30.44,18.9,90.68,57.84,15.78,6.84,3.66,1.4,0.27,0.43,1.08,8.94,7.92,18.79,6.73,6.73,7.05,0.38,14.11,3.93,2.1,3.61,1.02,2.05,2.53,2.32,0.16,0,0.11,0,7.49,0,0,0.32,0.27,12.76,5.22,2.42,0.97,1.72,1.18,1.99,3.66,2.75,0.59,0.11,0.32,0.11,0.11,0,0.11,5.98,1.83,2.05,1.51,0.59,0.11,3.55,11.15,0.65,15.4,1.45,9.05,5.22,2.53,3.34,0.27,0,0.22,0,0.05,0,0,0,0.05,0,15.4,3.55,8.19,0.16,0.27,0.48,0,0.7,0.75,0.97,0.22,0.11,65,748,524790
2810,28.26,86.89,19.81,56.7,13.44,15.05,90.07,59.07,21.25,12.14,3.56,1.17,3.06,2.17,2.17,9.11,6.8,11.32,11.14,6.69,5.84,2.21,20.11,3.24,1.39,1.96,1.78,2.38,5.02,3.27,1.64,0.07,0.53,0.25,15.73,0.64,0.36,1.53,1.42,12.24,2.49,1.96,1.46,3.2,2.24,2.85,3.02,0.85,2.14,0.04,1.71,0.46,0.96,0.04,0.32,5.69,1.85,0.93,1.64,1.32,0.32,2.88,15.73,1.6,10.64,1.03,5.37,4.45,1.32,0.82,0.18,1.28,0.28,0.78,1.03,0.14,0.07,0.32,0.53,0.04,23.38,7.05,7.69,0.11,0.11,1.07,0.21,0.18,1.1,4.52,1.35,0,1545,1039,2611707
1109,57,80.91,24.51,95.04,14.59,19.39,88.19,54.01,13.98,6.94,0.9,1.17,1.44,0,3.43,7.03,8.66,11.81,7.66,7.12,9.47,0.72,14.7,6.13,3.97,2.52,1.62,2.89,5.59,5.05,0.45,0,0.09,0.09,10.55,0,0.09,0,0,11.27,2.71,2.43,0.72,2.89,0.99,2.8,2.16,0.81,0.63,0.36,0.72,0.09,0.27,0,0.36,9.83,3.07,4.96,3.07,2.16,0.27,1.44,11.9,1.44,11.18,1.8,5.68,3.7,6.67,2.07,0.27,1.08,0,0,1.17,0,0.36,0,0.81,0,21.1,6.22,6.94,0.36,0.18,1.44,0.09,1.17,1.26,2.52,0.9,0,181,411,3917039
1074,28.59,95.03,26.46,55.62,16.27,16.11,89.85,59.78,20.39,12.85,2.33,0.65,7.45,0.19,2.23,7.54,7.45,11.17,11.82,7.36,6.89,1.02,22.07,2.79,0.56,2.7,2.23,1.68,4.38,2.89,1.3,0,0.65,0.09,15.74,0,0.09,0,0.19,11.92,1.77,1.68,1.68,2.79,1.49,4,1.96,0.19,1.4,0.37,0.65,0.37,0.19,0.19,0,8.85,1.4,1.86,3.35,2.42,0.28,2.33,17.88,2.23,10.99,2.79,4.93,3.54,3.17,0.28,0,0.37,0,0.09,0.56,0,0,0.19,0.28,0,21.69,5.87,7.17,1.12,0.09,0.93,0,0,1.3,3.91,1.3,0,89,367,538014
2727,75.49,86.52,29.8,41.69,18.55,18.04,86.51,53.25,14.85,9.9,2.75,1.72,0.62,2.57,2.24,4.95,7.92,14.56,7.77,3.41,6.67,1.06,14.92,3.74,2.16,1.76,1.61,2.05,4.51,2.68,1.8,0.62,0.73,0.22,15.11,1.28,0.11,4.84,0.95,9.5,1.87,1.87,1.03,2.05,0.99,2.6,2.75,0.77,1.8,0.11,1.69,0.73,0.26,0.44,0.15,8.47,4.14,1.58,2.6,0.66,0.18,4.55,8.95,1.06,14.19,1.65,7.99,4.55,2.42,1.43,0.26,0.37,1.06,0.15,0.11,0,0,0.07,0.04,0,17.24,5.65,7.22,0.26,0,0.44,0,0.15,1.32,1.69,0.29,0.22,150,1418,473956
2574,47.92,66.83,19.37,66.23,16.61,21.48,85.16,57.11,16.94,7.34,1.17,1.13,1.55,1.4,2.1,9.6,7.38,13.13,10.37,6.06,6.33,2.49,16.43,4.43,2.53,1.52,0.93,2.84,3.69,2.91,0.78,0.08,0.12,0.16,10.06,0.12,0.16,0.7,0.85,14.88,2.76,2.45,1.36,4.27,0.97,4.74,2.06,0.78,0.89,0.31,1.01,0.39,0.27,0.04,0.23,6.95,1.79,1.13,2.06,0.93,1.44,2.18,14.14,0.93,9.91,1.63,5.71,2.84,3.15,1.13,0.12,1.13,0,0.04,0.51,0,0.08,0.23,0.19,0,19.66,6.45,5.98,0.54,0.19,0.58,0.08,0.47,0.62,4.12,0.62,0,304,936,1033272
996,65.26,88.19,30.09,34.48,22.64,20.78,88.65,52.41,16.87,11.14,3.61,0.8,1.31,0.8,4.62,5.72,6.43,13.35,8.63,3.61,5.42,0.7,17.27,2.81,1.1,2.31,2.21,0.7,5.32,2.91,2.41,0,1.61,0.1,16.06,0.8,0.3,0.1,1.81,8.94,2.21,3.01,1.41,1.31,0.7,2.01,1.91,1.2,0.4,0.2,1.81,0.2,0.7,0.1,0.7,11.14,2.61,1.1,7.03,0.9,0,3.31,12.05,2.01,12.25,2.21,5.92,4.42,2.41,1.81,0.6,0.8,2.01,1.91,0.2,0,0.2,0,0,0,15.66,5.72,5.12,1.61,0.4,0.6,0.2,0.2,0.8,0.6,0.4,0,1502,489,1057238
1781,30.11,72.97,50,63.02,15.76,14.77,86.97,57.61,19.2,9.32,3.54,0.67,2.81,0.28,2.02,9.88,4.94,12.58,10.56,7.19,7.24,1.57,19.31,3.37,1.91,1.68,2.53,2.53,4.44,3.2,1.24,0.28,0.34,0.17,10.78,0.17,0.06,0.11,0.34,10.44,2.3,1.29,0.62,2.64,1.35,2.98,2.58,1.07,1.29,0.22,0.73,0.17,0.22,0.11,0.11,6.51,1.97,0.95,2.3,1.4,0.34,6.06,12.3,0.67,13.08,2.19,7.19,3.87,1.18,1.18,0.06,0.11,0.17,0,0.95,0.06,0.22,0.45,0.17,0.06,25.72,7.52,7.8,1.68,0.22,0.67,0.06,0.22,1.24,4.38,1.46,0.45,477,790,1451649
956,66.57,84.24,31.43,61.48,18.38,18.1,86.19,53.03,13.49,6.69,0.63,2.93,1.67,0.21,1.26,6.8,8.26,13.6,8.47,6.28,7.85,0.73,13.7,4.81,1.78,2.09,2.2,3.56,3.56,2.72,0.84,0,0.1,0.1,9.94,0.73,0,0.1,0.1,12.24,3.24,2.2,1.26,1.78,2.3,3.14,4.29,3.56,0.73,0,0.42,0.21,0.1,0,0.1,8.89,4.08,0.94,3.14,0.63,0.31,3.03,10.15,0.94,12.55,1.36,5.65,5.75,2.09,4.6,0.31,0.94,0,0,0.52,0,0.1,0.1,0.31,0,16.74,5.75,5.75,0,0,0.63,0,0,0.84,3.14,0.42,0.21,223,345,777079
2078,71.86,79.6,39.13,78.64,19.79,21.22,87.01,55,13.67,5.39,0.67,2.21,0.82,0.29,1.4,8.28,8.33,14.77,9.1,4.86,7.22,1.11,16.7,5.15,2.41,2.26,1.78,2.84,4.62,3.75,0.87,0.14,0.34,0.05,10.2,0.24,0.05,0.29,0.05,11.21,1.83,3.22,1.11,2.07,1.15,3.18,1.64,0.77,0.67,0.19,0.48,0.05,0.29,0.05,0.1,9.43,3.66,2.31,2.17,1.59,0.19,4.76,10.78,0.96,15.06,1.97,7.6,5.73,2.98,0.53,0.1,0.82,0.05,0,0.14,0,0.05,0.05,0.05,0,15.78,5.49,5.68,0.19,0.1,0.29,0,0.58,1.15,2.21,0.1,0,294,787,954924
3198,62.86,61.94,68.3,41.61,19.27,21.14,87.34,55.19,16.04,10.23,5.66,2.22,0.72,0.88,0.75,5.82,7.72,13.85,7.35,5.69,7.41,1.44,15.42,4.22,2.56,2.1,1.78,2.06,3.35,2.06,1.19,0.22,0.31,0.22,11.26,0.81,0.34,1.19,0.69,11.41,2.28,1.47,1.63,2.03,1.25,4.07,2.91,1.16,0.88,0.53,2.06,0.53,0.69,0.19,0.53,7.29,3.69,0.69,1.88,0.88,0.44,5.13,8.32,0.84,14.35,1.78,8.22,4.5,2.81,1.19,0.47,0.16,0.63,0.06,0.13,0,0,0.03,0.09,0,16.95,5.72,7.5,0.19,0.16,0.09,0,0.41,1,1.38,0.31,0.19,1217,1185,1763449
3393,65.54,81.33,34.79,53.47,17.95,15.24,86.15,53.49,15.36,9.43,3.3,1.15,1.56,1.97,1.44,5.92,8.75,12.64,8.37,4.6,7.07,1.36,16.45,3.45,1.62,2.12,3.39,1.95,4.3,2.89,1.41,0.29,0.47,0.15,13.23,0.59,0.21,0.91,2.39,8.9,2.12,1.77,0.8,1.62,1.18,2.36,2.56,1,1.39,0.15,0.85,0.41,0.27,0,0.21,8.02,2.74,1.62,2.33,1.27,0.56,4.83,10.49,0.91,13.65,1.86,7.49,4.45,2.56,1.21,0.21,0.44,1.41,0.18,0.29,0.03,0,0.15,0.12,0,23.14,6.66,7.63,0.85,0.21,0.44,0.03,0.83,1.65,3.18,1.36,0.29,804,1102,819361
1798,54.08,66.58,73.09,88.2,36.69,16.8,92.32,61.01,18.3,10.51,5.67,3.34,0.95,0.22,0.33,7.79,7.06,16.3,9.18,6.62,8.18,0.61,16.74,4.06,2.34,1.67,0.67,2.67,4.89,4.23,0.56,0.11,0.17,0.17,9.45,0.67,0.11,0.5,0.28,13.07,3.67,1.61,1.39,2.5,1.5,3.17,2.5,0.56,0.78,0.78,1.78,1.11,0.39,0,0.06,8.23,4.78,1,1.56,1.11,0.11,4.89,9.51,0.89,13.79,2.22,8.29,3.56,1.72,0.56,0.22,0.44,0.83,0,0.17,0,0,0,0.17,0,15.57,3.67,7.34,1.06,0,0.06,0,1,0.11,1.89,0.44,0,215,1523,800001
422,83.87,60.29,20.77,84.35,16.23,15.64,78.67,49.76,12.09,4.27,2.13,0,2.13,0,0,7.82,10.43,12.8,6.87,4.5,6.4,0.47,15.4,1.66,2.13,1.9,2.37,1.42,4.27,3.79,0.47,0.24,0,0,5.45,0,0,0,0,10.19,0.47,2.84,0.95,3.55,0.95,2.37,5.92,0.47,4.74,0.71,0.47,0,0.47,0,0,2.84,0.95,0.24,0.95,0.47,0.24,3.32,11.14,0,12.09,2.37,6.16,3.55,0.71,4.5,0,0,0,0,1.66,0,0.47,1.42,0,0,26.07,7.58,6.64,0.95,0.24,0.95,0.24,2.13,1.42,1.66,3.32,0.95,60,341,649740
2796,54.65,83.56,35.32,86.88,17.26,18.13,88.05,53.43,15.95,7.47,1.43,2.36,2.04,0,1.65,8.48,5.47,14.34,9.05,6.33,6.72,1.07,16.27,4.29,1.82,1.5,3.33,3.43,6.22,4.83,1.29,0.25,0.32,0.11,11.3,0.04,0,0.04,0,13.05,2.58,1.86,1.5,3.54,1.82,3.43,2.29,1.25,0.36,0.46,1.22,0.25,0.21,0,0.75,10.12,3.97,2.18,1.93,2.65,0.64,1.79,14.34,0.82,12.8,1.57,8.05,3.25,2.65,1.93,0.11,0.89,0,0.18,0.57,0,0.07,0.32,0.21,0,17.6,6.29,6.87,0.04,0.11,0.14,0,0.36,0.43,3.29,0.07,0,343,988,1021573
2214,93.83,70.47,36.47,9.61,19.42,18.61,81.26,49.28,9.44,5.19,1.63,1.54,0.63,0.14,1.26,4.25,11.2,15.18,6.78,3.39,5.47,0.68,12.2,5.19,2.85,1.13,3.43,2.62,3.93,1.31,2.62,0,1.58,0.5,7.59,0.41,0.09,0.09,0.5,7.32,1.22,1.36,0.9,1.76,1.31,2.03,2.57,1.94,0.27,0.36,2.08,0.9,0.86,0.05,0.45,8.76,2.48,1.4,4.61,1.17,0.18,4.29,7.81,0.77,15.09,1.45,8.13,5.74,1.4,0.54,0.5,0.59,0.23,1.54,0.09,0.05,0,0.05,0,0,14.77,5.33,5.15,0.81,0.05,0.36,0,0.54,1.26,1.13,0.09,0.05,850,927,1347633
1914,83.31,71.72,34.12,88.57,21.51,24.61,80.3,48.69,10.82,5.02,0.94,1.67,1.15,0.1,1.15,5.8,7.68,14.79,6.48,4.86,6.69,1.04,12.33,5.75,2.51,1.62,1.31,1.57,6.06,4.81,1.1,0.42,0.16,0.1,8.52,0.05,0.1,0.1,0.1,11.08,3.03,1.46,0.78,3.4,0.84,3.24,5.07,2.77,0.52,0.94,3.55,1.36,0.63,0.63,0.94,5.96,2.51,1.93,1.36,0.73,0.16,2.14,9.51,0.37,12.23,1.46,7.26,3.76,1.31,2.09,0.1,0.26,0,0,0.63,0.37,0,0.1,0.16,0,16.67,4.91,7.73,0.1,0,0.37,0,0.63,0.73,1.99,0.21,0,388,933,2012387
1765,57.04,82.65,37.18,61.22,12.61,14.9,87.54,55.01,16.37,8.95,2.27,2.78,1.02,0.62,2.27,7.42,9.24,11.44,9.75,4.19,7.54,1.3,17.56,5.21,1.47,1.76,1.87,1.76,2.72,2.27,0.4,0,0.06,0.23,11.61,0.45,0.06,0.57,0.85,9.58,2.27,1.81,0.96,1.53,1.13,2.44,3.57,2.72,0.57,0.17,2.21,0.28,0.62,0,1.25,7.42,3.34,1.08,2.55,0.57,0.11,5.16,10.2,1.36,13.65,1.87,8.27,3.68,4.59,0.68,0.28,0.51,0.06,0.06,0.17,0,0,0.11,0.06,0,18.41,8.39,4.87,0.17,0.06,0.4,0,0.4,0.91,2.78,0.45,0,305,815,960523
1871,51.37,72.34,50.39,62.26,19.29,16.89,93.27,61.3,18.01,9.94,3.26,1.71,0.8,0.8,3.37,8.07,7.43,15.13,10.15,5.51,7.8,1.55,19.03,3.42,1.76,2.94,1.5,1.28,3.74,2.78,0.86,0.11,0,0.48,11.44,0.21,0.11,0.43,0.8,12.51,3.85,2.46,1.12,1.55,1.28,3.21,1.98,0.96,0.69,0.11,0.43,0.16,0.21,0,0,9.19,2.3,1.66,3.15,2.73,0.69,6.52,10.48,0.96,12.67,2.35,6.47,4.17,6.47,0.43,0.37,0.32,0,0.05,0.48,0,0,0.16,0.32,0,15.71,5.56,5.51,0.27,0.11,0.27,0,0.69,1.18,1.92,0.21,0,301,605,1882742
3183,34.2,87.94,55.52,64.48,21.8,16.4,91.45,58.69,19.35,11.72,3.9,4.21,2.51,0.66,0.44,7.6,5.53,13.29,10.05,6.79,7.73,1.54,17.69,4.08,2.07,1.85,2.01,2.7,5.69,3.83,1.79,0.25,0.22,0.82,13.98,1.7,0.13,0.63,0.82,12.44,3.14,1.19,1.51,2.17,1.76,3.55,3.24,0.91,0.82,1.01,2.36,0.57,1.01,0.35,0.06,10.34,6.19,1.54,1.51,0.85,0.69,5.34,10.59,1.38,13.42,1.89,6.28,5.34,1.54,0.63,0.44,0.25,0.09,0.09,0.35,0,0,0.16,0.13,0.03,18.25,5.5,6.72,1.35,0,0.25,0.03,0.38,0.57,2.92,0.44,0.09,219,1028,2108409
2562,61.29,75.16,56.72,71.88,22.09,19.91,84.07,53.16,14.91,7.96,2.89,2.77,1.41,0.23,0.66,6.91,6.91,13.86,8.16,6.56,6.99,1.09,16.32,3.59,1.91,2.89,2.58,1.95,3.51,2.97,0.51,0.04,0.12,0.12,9.68,0.16,0.16,0.12,0.23,12.18,2.62,2.62,1.37,2.15,1.37,3.08,1.6,0.74,0.43,0.31,1.29,0.55,0.39,0.16,0.12,9.41,5.19,1.44,2.11,0.9,0.35,2.85,12.26,0.9,15.03,2.58,6.56,6.17,3.12,1.01,0.51,1.91,0.23,0,0.31,0,0.16,0.12,0.08,0,19.4,4.92,7.06,0.04,0.16,0.39,0,1.56,1.72,3.24,0.31,0,291,994,1125092
521,58.22,82.16,55.83,75.61,27.42,15.55,92.32,54.7,14.78,10.36,4.41,2.5,2.3,0.58,0.58,4.41,8.45,11.32,10.94,4.03,7.49,0.58,18.62,6.33,2.69,1.15,2.88,2.11,5.57,4.03,1.34,0,0,0.77,11.32,0.96,0.38,1.15,1.34,10.36,3.84,2.11,1.15,1.92,0.96,1.92,3.45,0.96,1.73,0.77,4.61,2.88,1.15,0,0.58,9.6,4.03,1.92,3.26,1.92,0.19,4.61,10.75,0.96,13.44,1.15,7.87,4.41,3.84,0.38,0.58,0.38,0,0,0.19,0,0,0.19,0,0,22.07,4.61,7.68,0,0.19,0.38,0,2.11,1.15,1.92,3.84,0.19,409,250,4241096
1581,20.07,89.23,57.52,49.3,19.76,17.2,91.59,62.24,21.57,10.63,2.34,2.47,3.73,0.44,1.64,10.94,5.63,12.27,10.18,7.72,9.49,1.64,18.72,3.42,1.77,2.15,1.71,2.47,3.35,2.28,1.01,0.51,0,0.25,14.23,0.32,0.06,0,0.7,11.83,2.09,2.02,1.2,1.64,1.9,3.98,2.59,0.95,1.33,0.32,0.95,0.25,0.57,0.06,0,7.15,3.42,1.33,0.95,1.33,0.44,3.1,14.55,0.76,15.37,2.15,7.34,6.14,1.39,0.25,0.25,0,0.06,0,0.95,0.06,0.19,0.06,0.63,0,20.18,5.38,7.59,0.06,0.06,0.38,0,0.25,2.15,4.17,0.13,0,250,473,1475333
984,22.55,58.83,86.96,90.84,19.68,15.85,93.5,61.59,20.02,14.02,7.83,4.57,0.41,0.51,0.71,6,5.39,12.4,9.96,7.22,9.35,2.74,19.11,3.76,1.93,2.24,0.3,1.22,5.39,4.67,0.71,0.41,0.1,0,11.59,1.22,0,2.34,0,14.13,3.86,2.24,0.81,2.44,1.42,3.76,3.05,0.61,1.83,0.51,0.81,0.51,0.1,0,0.1,11.48,7.11,1.22,2.13,1.12,0.3,5.59,13.72,0.71,13.62,2.85,6.61,4.27,1.83,1.63,0.41,0.2,0.1,0.1,0.41,0,0,0,0.41,0,20.63,5.89,7.42,0,0,0.41,0,0.3,0.41,3.96,2.03,0.2,132,402,1300622
4036,49.26,67.57,78.06,36.2,19.4,12.83,89.74,57.9,19.57,13.45,7.43,1.34,1.81,1.64,1.24,6.12,6.84,13.53,8.18,4.81,7.68,1.34,18.16,3.44,2.38,1.81,2.68,1.76,2.4,1.49,0.89,0.1,0.07,0.4,12.91,1.16,0.4,1.26,1.91,9.29,2.18,0.87,1.31,2.25,1.16,2.65,2.75,1.04,1.31,0.32,2.92,1.07,1.41,0.05,0.2,6.69,2.95,0.69,1.59,1.41,0.2,7.9,7.88,1.14,16.33,3.69,7.43,5.67,1.39,0.87,0.47,0.2,0.07,0.12,0.32,0.07,0.05,0.15,0.05,0.02,18.9,5.57,7.38,0.1,0.02,0.32,0.02,0.89,2.16,2.08,0.35,0,58,1233,465856
1284,37.76,87.54,57.9,82.81,23.78,17.06,87.93,55.92,17.99,8.96,1.56,2.57,2.41,0,2.41,9.03,5.37,12.77,10.12,7.48,7.01,0.86,17.6,3.74,2.26,2.18,0.62,2.49,5.53,4.36,1.17,0.08,0.78,0.08,13.01,0.08,0,0.93,0.16,14.64,4.52,2.1,1.48,3.27,1.25,4.05,1.95,1.25,0.23,0.16,1.17,0.08,0.39,0.08,0.39,8.18,4.6,1.01,2.88,0.39,0.08,1.79,13.63,2.02,13.55,2.18,6.54,4.6,2.26,1.56,0,0.93,0.08,0.08,0.16,0,0,0,0.16,0,14.33,4.44,4.52,0.23,0.08,0.62,0,0.23,0.47,3.58,0.16,0,168,507,1272294
1395,62.32,65.08,66.24,55.5,16.41,15.13,91.4,55.48,16.77,11.61,6.02,1.79,1.58,1.43,0.79,5.02,7.74,14.48,8.96,5.38,6.02,1.65,17.06,3.01,1.86,1.22,1.65,1.86,4.3,2.94,1.36,0.29,0.36,0.29,10.82,0.93,0.65,0.57,1.58,9.61,2.08,1.43,1.58,1.72,1.36,2.37,1.94,0.29,1.22,0.43,3.44,0.79,1.79,0.29,0.57,9.32,3.51,2.51,2.37,1.29,0.5,4.44,12.76,0.72,16.06,2.94,7.17,6.16,4.16,1.22,1,0.65,0.36,0.07,0.57,0.29,0,0.07,0.22,0,20.43,6.24,4.66,0.22,0.5,0.29,0,1.08,1.72,3.58,1.86,0.29,283,605,3813685
2071,69.25,84.36,33.79,35.02,32.87,21.78,89.86,55.58,15.69,8.79,1.35,3.86,0.87,0.53,2.17,6.9,6.57,16.13,7.58,4.68,7.63,1.01,15.07,4.59,2.61,2.32,0.82,1.69,5.21,2.8,2.27,0.39,0.58,0.19,11.88,0.19,0.05,0.39,0.68,14.49,3.72,2.22,2.41,3.19,1.3,4.15,2.37,1.35,0.87,0.1,2.85,0.92,1.5,0.14,0.34,12.94,4.39,2.17,4.73,1.4,1.11,2.56,10.53,0.63,12.22,1.45,7.34,3.33,4.25,0.53,0.14,1.45,0.19,0.05,0.48,0,0,0.19,0.29,0,15.4,3.48,8.21,0.14,0,0.34,0,0.87,0.39,1.88,0.1,0,273,1098,880598
1764,52.68,67.89,54.72,60.15,18.38,19.61,87.7,54.59,17.29,11.85,6.01,2.38,0.96,1.76,0.74,5.44,6.35,13.21,8.05,6.35,6.46,1.42,17.12,3.4,1.53,1.7,1.59,2.27,5.33,3.57,1.76,0.51,0.4,0.68,12.3,1.3,0.11,3.06,0.85,10.54,2.04,1.81,0.85,1.36,1.19,3.46,3.57,1.02,1.81,0.57,1.19,0.62,0.23,0.06,0.28,8.56,3.17,1.64,3.12,0.96,0.45,6.63,8.28,0.51,12.81,1.93,7.14,3.8,4.37,1.08,0.4,0.57,0.11,0,0.68,0.11,0,0.28,0.23,0.06,19.5,5.95,6.63,0.06,0.06,0.28,0,1.02,1.7,2.32,1.47,0,202,686,953671
3185,60.21,89.01,37.12,57.23,21.67,18.27,87.63,54.91,16.26,9.61,1.82,2.61,1.1,0.88,3.2,6.66,7.79,13.41,8.82,4.58,7.94,0.91,15.89,3.55,2.04,2.61,1.82,2.23,4.02,2.67,1,0.09,0.16,0.41,14.32,0.72,0.28,0.6,0.88,10.2,3.23,1.92,0.69,1.76,0.88,2.89,2.7,1.38,0.66,0.5,2.51,1,0.66,0.22,0.57,9.23,4.02,1.73,2.54,1.19,0.5,3.8,10.99,0.75,12.65,1.85,7.38,3.52,3.42,0.5,0.41,0.38,0.19,0.22,0.25,0.13,0,0.03,0.09,0,17.43,5.34,6.15,0.13,0.19,0.09,0,0.82,1,2.89,0.75,0.06,226,1124,1132752
591,82.96,68.81,63.13,94.88,19.7,16.58,87.99,54.65,15.57,11.51,5.58,1.35,1.86,2.37,0.34,4.06,9.98,15.23,6.77,4.4,4.91,1.18,15.91,2.71,1.86,2.37,1.35,2.03,6.09,5.25,0.68,0,0.51,0,11.68,0,0.17,1.35,1.18,9.31,1.35,0.85,1.18,2.54,1.02,3.21,2.37,0.34,1.02,1.02,2.2,0.85,0.85,0,0.51,8.97,2.03,1.69,3.05,2.88,0.17,5.92,8.97,0.51,16.41,2.37,9.64,5.25,3.21,0.17,1.35,1.02,0,0,0.17,0,0,0,0.17,0,18.95,6.09,6.94,0.68,0,0.17,0.17,0.17,0.34,2.37,2.03,0,163,247,2178952
1412,48.34,81.01,14.8,75.68,13.71,13.95,90.37,54.96,15.86,10.48,2.76,0.85,1.2,1.7,3.97,5.38,8.07,10.84,8.85,5.74,8.43,1.56,18.06,4.04,2.48,2.2,4.04,2.83,3.4,2.97,0.28,0.07,0,0.07,13.6,1.13,0.07,3.05,0.14,9.07,0.64,2.76,1.35,1.49,1.35,2.55,2.48,1.06,0.57,0.78,3.33,0.35,2.27,0,0.5,6.16,1.2,0.99,2.76,1.06,0.35,3.26,12.32,2.05,11.83,2.12,5.88,3.82,2.69,0.64,0.92,1.27,0.14,0.07,0.14,0,0,0.07,0.07,0,19.76,6.94,6.16,0.28,0,0.85,0.35,0.5,1.7,1.98,0.57,0.42,268,555,2391977
821,58.6,88.59,33.19,95.18,17.85,19,87.21,52.13,13.28,7.43,1.1,3.53,1.1,0.73,0.97,5.85,7.67,11.57,7.92,5.85,8.53,1.58,13.15,6.09,2.44,1.95,0.49,2.19,9.01,6.82,2.19,0.12,0.85,0.24,13.28,0.37,0.37,1.22,0.97,11.21,3.05,2.44,0.97,1.58,0.85,3.17,3.41,1.83,1.46,0.12,1.95,0.24,0.85,0.49,0.12,10.72,6.33,1.95,1.71,0.49,0.73,1.34,12.18,0.73,12.79,1.71,6.58,4.02,1.46,3.9,0,0.37,0.12,0.37,0.12,0,0,0.12,0,0,18.27,6.21,6.94,0,0,0.37,0,0.24,0.49,2.56,1.46,0,232,421,710619
1748,68.83,84.71,28.34,99,15.33,24.71,88.5,52.23,13.9,6.24,1.83,0.86,1.83,0.63,1.09,7.67,7.95,12.81,8.07,4.81,7.38,0.69,15.33,4.92,2.52,2.17,2.57,1.72,9.27,8.7,0.23,0.11,0,0,12.24,0,0.23,0,1.03,12.76,3.55,3.78,1.32,2.35,1.03,2.17,1.6,0.86,0.46,0.11,0.86,0.17,0.46,0.06,0.11,12.3,4.18,4.63,3.09,1.54,0.29,2.23,11.21,0.86,11.96,1.89,7.15,2.92,5.66,0.92,0.11,0.8,0.06,0,0.11,0,0,0.06,0.06,0,17.68,6.46,6.12,0.11,0.06,0.92,0,0.86,1.49,1.32,0.34,0,110,848,893343
2686,12.95,33.29,85.7,42.67,12.49,12.47,92.85,62.06,21.97,15.64,10.91,0.52,3.02,0.86,0.34,6.33,4.65,10.76,10.83,6.22,9.98,3.16,21.63,3.69,1.64,2.72,1.45,1.94,4.39,2.64,1.71,0.15,0.34,0.6,9.31,0.52,0.07,0.6,1.19,14.26,3.83,1.82,2.16,1.71,2.35,3.02,3.46,1.79,1.08,0.48,2.35,1.12,0.67,0.07,0.07,5.81,1.71,1.3,2.08,1.15,0.56,6.96,11.99,1.6,12.66,2.79,5.88,4.21,1.94,0.89,0.41,0.3,0.63,0,0.78,0.07,0.15,0.19,0.34,0.04,21.93,7.11,7.82,0.04,0,1.38,0.07,0.04,1.71,3.24,0.52,0,207,1157,2030154
2727,62.86,39.29,74.81,69.33,16.73,16.57,88.63,55.12,15.73,10.12,7.77,0.66,0.7,0.26,0.73,5.61,7.41,14.12,8.91,5.02,6.49,1.72,17.05,3.56,2.53,1.65,1.83,2.46,3.74,3.01,0.7,0.07,0.07,0.22,8.29,0.11,0.26,0.11,0.44,10.6,1.87,1.83,1.21,2.42,1.43,2.86,5.32,0.81,4,0.33,2.53,1.06,1.39,0,0.11,5.87,1.69,1.94,1.65,1.1,0.18,6.53,9.13,0.73,13.97,1.21,6.38,6.67,3.34,1.28,0.18,0.15,0.11,0.07,0.37,0,0.11,0.04,0.18,0.04,16.35,6.82,4.66,0.37,0.11,0.22,0,0.29,0.59,1.98,1.32,0,134,1169,1104345
531,60.74,59.67,55.6,46.6,17.13,22.22,81.54,51.04,15.25,9.6,5.65,2.64,0.75,0,0.56,5.65,8.1,10.36,7.91,5.08,6.59,0.75,15.25,3.01,0.94,0.56,1.69,1.32,3.77,2.45,1.32,0,0,1.32,6.78,0,0,0,0,10.17,2.45,3.2,1.32,2.07,1.13,1.32,1.69,0.94,0.38,0.38,0.75,0.19,0.38,0,0.19,7.72,3.01,1.88,2.07,1.51,0,6.21,9.98,2.07,13.75,0.75,6.78,6.4,4.52,0.38,0.19,1.88,0,0,0,0,0,0,0,0,17.51,8.1,6.78,0,0,0,0,0.38,0,1.88,0.38,0,324,250,1479352
